question_id,conversation,question,question_type,label,prediction,correct,gold_start,gold_end,pred_start,pred_end,tiou,gold_text,pred_text,latency_ms,failure,start_error_s,end_error_s,duration_ratio,word_oracle,candidate_oracle,baseline_tiou,pre_alignment_tiou,aligned_word_oracle,error_bucket
sample_86_hard_no_q03,sample_86,Is the tenderness in the area described as severe?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_86_hard_no_q01,sample_86,Has surgery been scheduled to remove the swelling?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_86_hard_no_q05,sample_86,Were both testicles found to be enlarged and abnormal?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_86_hard_no_q04,sample_86,Did the patient have a fever when he came in?,hard_negative,0,1,0,,,35.16,37.4,,,No fever. Nothing like that at all.,,,,,,,,,,,false_positive
sample_86_yes_q03,sample_86,"Both testicles felt normal at the examination, correct?",positive,1,1,1,66.5,69.94,66.45,69.9,0.9742120343839572,testicles themselves feel normal to me on both sides.,testicles themselves feel normal to me on both sides.,,,-0.04999999999999716,-0.03999999999999204,1.0029069767441876,0.9186046511627903,0.8549222797927455,,0.8549222797927455,,strong
sample_86_hard_no_q02,sample_86,Does the doctor suspect a testicular torsion?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_86_hard_no_q06,sample_86,Was the swelling located on the left side of the scrotum?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_86_yes_q02,sample_86,Was a small swelling found around the epididymis?,positive,1,1,1,50.66,54.7,51.12,54.78,0.8689320388349518,"I can feel a small swelling around the epididymis on the right,","can feel a small swelling around the epididymis on the right,",,,0.46000000000000085,0.0799999999999983,0.9059405940594054,0.9801980198019788,0.9801980198019788,,0.9801980198019788,,boundary_shift_or_partial
sample_90_yes_q04,sample_90,Does the doctor consider the change harmless?,positive,1,1,1,27.84,28.98,26.9,28.96,0.5384615384615384,change looks harmless.,"the picture, the change looks harmless.",,,-0.9400000000000013,-0.019999999999999574,1.8070175438596503,0.8947368421052624,0.7846153846153838,,0.4434782608695649,,too_wide
sample_90_hard_no_q01,sample_90,Did the doctor find the change suspicious?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_90_off_topic_q01,sample_90,Does the patient talk about their job responsibilities?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_90_yes_q03,sample_90,Did the patient notice a new mole?,positive,1,1,1,14.46,16.42,14.71,17.76,0.5181818181818183,"I have got a new mole on my thigh,","have got a new mole on my thigh, and it is quite large.",,,0.25,1.3399999999999999,1.5561224489795915,0.9509803921568613,0.5975609756097565,,0.5975609756097565,,too_wide
sample_90_hard_no_q03,sample_90,Is the new mole sitting on the back?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_90_yes_q01,sample_90,Was a photo sent in for assessment?,positive,1,1,1,10.46,12.1,10.37,12.68,0.7099567099567092,"sent a photograph through to us,","sent a photograph through to us, is that right?",,,-0.09000000000000163,0.5800000000000001,1.408536585365855,0.9634146341463422,0.8181818181818176,,0.666666666666666,,boundary_shift_or_partial
sample_90_yes_q05,sample_90,Has the doctor reviewed the photograph?,positive,1,1,1,20.08,21.92,20.03,21.84,0.9312169312169317,have looked at the photograph carefully.,have looked at the photograph carefully.,,,-0.04999999999999716,-0.08000000000000185,0.9836956521739105,0.8586956521739105,0.7980769230769225,,0.7980769230769225,,strong
sample_90_off_topic_q02,sample_90,Does the patient mention owning a cat?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_90_hard_no_q02,sample_90,Does the patient describe the mole as small and unchanged?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_90_yes_q02,sample_90,Is the mole located on the thigh?,positive,1,1,1,14.46,16.42,14.71,17.76,0.5181818181818183,"I have got a new mole on my thigh,","have got a new mole on my thigh, and it is quite large.",,,0.25,1.3399999999999999,1.5561224489795915,0.9509803921568613,0.6836734693877539,,0.5975609756097565,,too_wide
sample_92_off_topic_q01,sample_92,At any point does the patient talk about their pet?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_92_hard_no_q02,sample_92,Has the result of the urine analysis already come back?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_92_hard_no_q03,sample_92,Is the pulse recorded as 92?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_92_yes_q03,sample_92,Has a urine sample been sent off for albumin/creatinine ratio analysis?,positive,1,1,1,108.62,110.98,108.86,115.94,0.2896174863387987,sending a urine sample for analysis.,sending a urine sample for analysis. What are they looking for? The ratio between albumin and creatinine.,,,0.23999999999999488,4.959999999999994,3.0,0.8644067796610198,0.30412371134020594,,0.30412371134020594,,too_wide
sample_92_yes_q02,sample_92,Does the patient work as a staff manager in a retail chain?,positive,1,1,1,74.38,78.22,72.87,79.18,0.6085578446909671,work is still the staff manager role in the retail chain? Yes.,a good deal. And work is still the staff manager role in the retail chain? Yes. Still that.,,,-1.509999999999991,0.960000000000008,1.6432291666666659,0.9692307692307681,0.6547085201793735,,0.556521739130436,,too_wide
sample_92_hard_no_q04,sample_92,Are the patient's exercise habits limited to less than an hour a week?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_92_yes_q01,sample_92,Did the patient ask to have his cholesterol level checked?,positive,1,1,1,23.24,26.38,23.21,26.3,0.9652996845425881,"cholesterol, I think. I would like the level checked.","cholesterol, I think. I would like the level checked.",,,-0.029999999999997584,-0.0799999999999983,0.9840764331210189,0.8980891719745222,0.845714285714286,,0.845714285714286,,strong
sample_92_off_topic_q02,sample_92,Is there any reference to the patient using specific software for work?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_92_yes_q04,sample_92,Was the previous LDL value 3.9?,positive,1,1,1,30.92,33.0,31.09,35.94,0.3804780876494027,LDL was 3 .9.,"LDL was 3 .9. That was back in 2021, I believe.",,,0.16999999999999815,2.9399999999999977,2.33173076923077,0.8942307692307697,0.39393939393939326,,0.39393939393939326,,too_wide
sample_92_hard_no_q01,sample_92,Was the blood pressure measured at 160/95?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_95_hard_no_q05,sample_95,Does the plan involve a check every third month from now on?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_95_hard_no_q03,sample_95,Have the results of the blood tests already been gone through?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_95_yes_q02,sample_95,Were blood tests taken at this visit?,positive,1,1,1,38.92,40.52,38.8,41.92,0.5128205128205126,have taken your blood test today,have taken your blood test today as part of the follow -up.,,,-0.12000000000000455,1.3999999999999986,1.950000000000001,0.9000000000000022,0.4761904761904767,,0.4761904761904767,,too_wide
sample_95_yes_q03,sample_95,Has the patient been free of side effects?,positive,1,1,1,25.52,27.76,27.4,29.12,0.10000000000000078,any side effects at all? None.,None. Nothing I have noticed.,,,1.879999999999999,1.3599999999999994,0.7678571428571432,0.9478260869565214,0.5544554455445551,,0.15428571428571505,,boundary_shift_or_partial
sample_95_off_topic_q01,sample_95,Does the patient talk about having a pet hamster?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_95_hard_no_q04,sample_95,Was the follow-up handled by telephone?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_95_yes_q01,sample_95,"The treatment is considered well tolerated, right?",positive,1,1,1,32.22,34.26,31.82,34.26,0.8360655737704923,can say the treatment is well tolerated.,So we can say the treatment is well tolerated.,,,-0.3999999999999986,0.0,1.1960784313725483,0.9417475728155351,0.7185185185185179,,0.7185185185185179,,boundary_shift_or_partial
sample_95_hard_no_q02,sample_95,Is the treatment being stopped because it is poorly tolerated?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_95_hard_no_q01,sample_95,Did the patient report muscle pain as a side effect?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_95_hard_no_q06,sample_95,Has the dose been increased at this consultation?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
